,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
4180,245094660,957401,8ERHIPL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4181,204872452,800283,8GOI2026,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4182,245566724,959245,8HCFSL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4183,245478404,958900,8HDB22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4184,244690180,955821,8HDFCC22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4185,245443332,958763,8HPCL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4186,245528068,959094,8IHFCL,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4187,245630980,959496,8IHFCL30,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4188,245087748,957374,8IHFL21A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4189,244806148,956274,8IIL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4190,245634052,959508,8IIL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4191,245642756,959542,8IIL25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4192,244926212,956743,8ILFSFSL22,,0.0,,0.0,0.01,1000,EQ,BSE,BSE
4193,244898820,956636,8ILFSL24,,0.0,,0.0,0.01,1000,EQ,BSE,BSE
4194,245507076,959012,8IREDA29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4195,246203140,961731,8IRFC230222,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4196,245797892,960148,8JFHL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4197,245845764,960335,8LGS23,,0.0,,0.0,0.01,10,EQ,BSE,BSE
4198,245885444,960490,8LGS24,,0.0,,0.0,0.01,10,EQ,BSE,BSE
4199,183047172,715028,8LTFHL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4200,245559300,959216,8LTFL20,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4201,245559044,959215,8LTFL2820,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4202,245563140,959231,8LTIDFL0120,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4203,245554180,959196,8LTIDFL0820,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4204,244804100,956266,8LTIDFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4205,244834052,956383,8LTIDFL22A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4206,244885252,956583,8LTIDFL22B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4207,244886276,956587,8LTIDFL22C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4208,244815876,956312,8NDPL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4209,245576196,959282,8ONGCPL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4210,244483332,955013,8PLL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4211,245795588,960139,8PRPL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4212,245796100,960141,8PSPL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4213,245208580,957846,8RIL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4214,245212676,957862,8RIL23A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4215,244907524,956670,8RPL35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4216,249095684,973030,8SMT22,,0.0,,0.0,0.01,10,EQ,BSE,BSE
4217,245860356,960392,8STFC22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4218,249119748,973124,8STFC31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4219,245041412,957193,8STFCL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4220,239881988,937039,8TCHFL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4221,245017092,957098,8TECPL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4222,245573124,959270,8THDCL60223,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4223,244473604,954975,8YBL300926,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4224,204804356,800017,900GOI24,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4225,244741636,956022,900JMFCSL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4226,246233860,961851,900KPL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4227,246234372,961853,900KPL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4228,239618564,936010,900MFL22A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4229,243319812,950468,900PFC28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4230,249163780,973296,901ACL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4231,246224900,961816,901HUDCO34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4232,243885060,952676,902IOT2028,,0.0,,0.0,0.01,10,EQ,BSE,BSE
4233,249030404,972775,902REC22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4234,243559428,951404,902TML2021,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4235,249022468,972744,903IDBI2022,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4236,244160260,953751,903ILFS26,,0.0,,0.0,0.01,1000,EQ,BSE,BSE
4237,245014788,957089,903RCFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4238,239674884,936230,903STFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4239,243704580,951971,905BFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4240,249157892,973273,905CIFCL31,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4241,245221380,957896,905EFCL21,,0.0,,0.0,0.01,10,EQ,BSE,BSE
4242,245688324,959720,905EHFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4243,245344260,958376,905HDFCL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4244,245327876,958312,905HDFCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4245,245283332,958138,905HFSL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4246,245392900,958566,905IHFL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4247,245259780,958046,905ILFSL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4248,245273860,958101,905LIDFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4249,239762948,936574,905LTFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4250,245637380,959521,905MFL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4251,239719428,936404,905MMFSL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4252,243318788,950464,905PFC25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4253,243321604,950475,905PFC30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4254,245027844,957140,905PNB27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4255,244785412,956193,905RCL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4256,239592452,935908,905RHFL22B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4257,245327620,958311,905RIL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4258,244248580,954096,905STFCL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4259,244280836,954222,905STFCL23A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4260,244348164,954485,905STFCL23F,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4261,244028164,953235,905YES26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4262,245030660,957151,907RCFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4263,243065604,949475,907RRVPN25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4264,245506052,959008,90802IOB19,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4265,242855940,948656,908AIR2031,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4266,242830852,948558,908AIR31A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4267,242831108,948559,908AIR31B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4268,245375236,958497,908IHFL21,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4269,243603716,951577,9098LTIC21M,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4270,243603972,951578,9098LTIC22N,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4271,243604228,951579,9098LTIC22O,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4272,243604484,951580,9098LTIC23P,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4273,243604740,951581,9098LTIC23Q,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4274,245155332,957638,910ABFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4275,245155588,957639,910ABFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4276,245155844,957640,910ABFL26B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4277,245156100,957641,910ABFL26C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4278,245192964,957785,910EFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4279,239997700,937491,910EFSL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4280,245192708,957784,910ERCS22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4281,245459716,958827,910IGT22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4282,245482244,958915,910IGT24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4283,243675396,951857,910IIL2022,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4284,245238276,957962,910ILFSL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4285,243736324,952095,910ISEC25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4286,243526660,951276,910LTFL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4287,243794948,952324,910MMFSL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4288,244199428,953904,910MRHFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4289,244231172,954028,910MRHFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4290,244200196,953907,910MRHFL26B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4291,244243460,954076,910MRHFL26C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4292,244231428,954029,910MRHFL26P,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4293,244406276,954712,910RGICL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4294,239691268,936294,910TCFSL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4295,245310980,958246,91164YBL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4296,249164036,973297,911ACL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4297,245337348,958349,911BFL33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4298,239672836,936222,911JMFCSL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4299,239599108,935934,911SEFL22A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4300,245458180,958821,912HCFSL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4301,239614468,935994,912SEFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4302,239645700,936116,912SEFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4303,239815684,936780,912STF23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4304,239698948,936324,912STFCL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4305,239731716,936452,912STFCL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4306,243553540,951381,913HPSEB24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4307,245395716,958577,91499LIDF24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4308,244717572,955928,914BOBPER,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4309,244752900,956066,914KTL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4310,244753156,956067,914KTL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4311,244753412,956068,914KTL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4312,244753668,956069,914KTL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4313,244753924,956070,914KTL32,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4314,245117188,957489,915ABFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4315,245372420,958486,915ABFL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4316,245372676,958487,915ABFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4317,245603076,959387,915AHFL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4318,249042692,972823,915APSFC23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4319,242861316,948677,915AXIS2022,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4320,245799428,960154,915CAGL022,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4321,245782532,960088,915CAGL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4322,245836804,960300,915CAGNL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4323,245815812,960218,915CAGRL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4324,245067012,957293,915DMTCL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4325,245067268,957294,915DMTCL23A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4326,245067524,957295,915DMTCL23B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4327,245067780,957296,915DMTCL23C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4328,245068036,957297,915DMTCL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4329,245068292,957298,915DMTCL24A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4330,245068548,957299,915DMTCL24B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4331,245068804,957300,915DMTCL24C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4332,245069060,957301,915DMTCL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4333,245069316,957302,915DMTCL25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4334,245069572,957303,915DMTCL25B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4335,245069828,957304,915DMTCL25C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4336,245070084,957305,915DMTCL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4337,245070340,957306,915DMTCL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4338,245070596,957307,915DMTCL26B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4339,245071108,957309,915DMTCL26C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4340,245071364,957310,915DMTCL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4341,245071620,957311,915DMTCL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4342,245072132,957313,915DMTCL27B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4343,245072388,957314,915DMTCL27C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4344,204843268,800169,915GOI2024,,0.0,,0.0,0.0025,10,EQ,BSE,BSE
4345,245313796,958257,915HFSLPER,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4346,239582212,935868,915IBHFL26B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4347,243481092,951098,915ICICI22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4348,243481348,951099,915ICICI24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4349,245260036,958047,915ILFSL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4350,243513604,951225,915KFC24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4351,245454852,958808,915KIDFL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4352,239934724,937245,915MFL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4353,239947524,937295,915MFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4354,239720452,936408,915MMFSL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4355,243683844,951890,915NEEPCO25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4356,249059588,972889,915PTCIF27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4357,249060612,972893,915PTCIF27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4358,243693828,951929,915RHFL2022,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4359,243933188,952864,915RHFL25,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4360,239593476,935912,915RHFL27B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4361,245366276,958462,915SCPSL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4362,246205700,961741,915SEFL17A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4363,246205956,961742,915SEFL17B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4364,245606148,959399,915STFCL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4365,243787780,952296,915YES25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4366,239998724,937495,916EFSL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4367,244804612,956268,917FEL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4368,244815364,956310,917FEL22A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4369,245736964,959910,918CFPL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4370,243942660,952901,918ECL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4371,243622404,951650,918MMFSL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4372,245242116,957977,918MRHFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4373,244984580,956971,918NRSS22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4374,244984836,956972,918NRSS23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4375,244985092,956973,918NRSS23A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4376,244985348,956974,918NRSS23B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4377,244985604,956975,918NRSS23C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4378,244985860,956976,918NRSS24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4379,244986116,956977,918NRSS24A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4380,244986372,956978,918NRSS24B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4381,244986628,956979,918NRSS24C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4382,244986884,956980,918NRSS25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4383,244987140,956981,918NRSS25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4384,244987396,956982,918NRSS25B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4385,244987652,956983,918NRSS25C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4386,244987908,956984,918NRSS26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4387,244988164,956985,918NRSS26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4388,244988420,956986,918NRSS26B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4389,244988676,956987,918NRSS26C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4390,244988932,956988,918NRSS27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4391,244989188,956989,918NRSS27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4392,244989444,956990,918NRSS27B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4393,244989700,956991,918NRSS27C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4394,244989956,956992,918NRSS28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4395,244990212,956993,918NRSS28A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4396,244990468,956994,918NRSS28B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4397,244990724,956995,918NRSS28C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4398,244990980,956996,918NRSS29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4399,244991236,956997,918NRSS29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4400,244991492,956998,918NRSS29B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4401,244991748,956999,918NRSS29C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4402,244992004,957000,918NRSS30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4403,244992260,957001,918NRSS30A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4404,244992516,957002,918NRSS30B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4405,244992772,957003,918NRSS30C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4406,244993028,957004,918NRSS31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4407,244993284,957005,918NRSS31A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4408,244993540,957006,918NRSS31B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4409,244993796,957007,918NRSS31C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4410,244994052,957008,918NRSS32,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4411,244994308,957009,918NRSS32A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4412,244994564,957010,918NRSS32B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4413,244994820,957011,918NRSS32C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4414,244995076,957012,918NRSS33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4415,244995332,957013,918NRSS33A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4416,244995588,957014,918NRSS33B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4417,244995844,957015,918NRSS33C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4418,244996100,957016,918NRSS34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4419,244996356,957017,918NRSS34A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4420,244996612,957018,918NRSS34B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4421,244996868,957019,918NRSS34C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4422,244997124,957020,918NRSS35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4423,244997380,957021,918NRSS35A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4424,244997636,957022,918NRSS35B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4425,244997892,957023,918NRSS35C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4426,244998148,957024,918NRSS36,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4427,244998404,957025,918NRSS36A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4428,244998660,957026,918NRSS36B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4429,244998916,957027,918NRSS36C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4430,244999172,957028,918NRSS37,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4431,244999428,957029,918NRSS37A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4432,244999684,957030,918NRSS37B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4433,244999940,957031,918NRSS37C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4434,245000196,957032,918NRSS38,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4435,245000452,957033,918NRSS38A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4436,245000708,957034,918NRSS38B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4437,245000964,957035,918NRSS38C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4438,245001220,957036,918NRSS39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4439,245001476,957037,918NRSS39A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4440,249047556,972842,919TPFI2023,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4441,245104900,957441,91ABHFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4442,245105156,957442,91ABHFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4443,245105412,957443,91ABHFL26B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4444,239687684,936280,91ICCL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4445,245830916,960277,91IFSL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4446,245365252,958458,91IHFCL21,,0.0,,0.0,0.01,2,EQ,BSE,BSE
4447,245619460,959451,91IHFL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4448,245628676,959487,91IHFL23A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4449,245386756,958542,91IHFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4450,244770052,956133,91IIFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4451,244790788,956214,91IIFL22A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4452,244827396,956357,91IIFL22B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4453,245741316,959927,91IIKFFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4454,245672964,959660,91JFPL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4455,245653508,959584,91JMFCSL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4456,245710852,959808,91JMFPL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4457,239747076,936512,91LTFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4458,239748612,936518,91LTFL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4459,245334532,958338,91LTFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4460,245721348,959849,91MFL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4461,245642500,959541,91MFL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4462,239719940,936406,91MMFSL24,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4463,245417988,958664,91PFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4464,245224196,957907,91RCFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4465,239890180,937071,91STFCL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4466,205949700,804491,91TB021221,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4467,205946628,804479,91TB041121,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4468,205943556,804467,91TB071021,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4469,205950468,804494,91TB091221,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4470,205947396,804482,91TB111121,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4471,205944324,804470,91TB141021,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4472,205941252,804458,91TB160921,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4473,205948164,804485,91TB191121,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4474,205945092,804473,91TB211021,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4475,205942020,804461,91TB230921,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4476,205948932,804488,91TB251121,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4477,205945860,804476,91TB281021,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4478,205942788,804464,91TB300921,,0.0,,0.0,0.05,10,EQ,BSE,BSE
4479,245631236,959497,91THDCL23,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4480,245631492,959498,91THDCL23A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4481,249147396,973232,91TMFLPERP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4482,245707780,959796,91XFPL22,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4483,244518148,955149,920AHFL21,,0.0,,0.0,0.01,1,EQ,BSE,BSE
4484,245230340,957931,920AKCFL21,,0.0,,0.0,0.01,10,EQ,BSE,BSE
4485,244291588,954264,920BOM26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
